ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
40048015343750,simple,,Deluxe Plywood Estuche Rígido de Acordeón de 34 Botones,1,0,visible,Todos los estuches brindan protección de estuche rígido y están construidos,"Todos los estuches brindan protección de estuche rígido y están construidos con un núcleo de madera contrachapada cubierto con un estampado de cocodrilo falso de PVC Tolex ultra duradero que agrega estilo, protección y durabilidad. Los estuches también están acolchados y forrados con felpa, lo que brinda una gran mejora con respecto a los estuches de cartón prensado estándar que se proporcionan con los acordeones italianos de marca popular y de alto precio de la actualidad. ¿Es hora de actualizarse? Disponible en dos tamaños APC-3412 se adapta a todos los acordeones de 34 botones modelo popular.",,,taxable,,1,1,,0,0,,,,,1,,,179.95,Hermes Music,,,https://accordionproshop.com/cdn/shop/files/APC-3412-Deluxe-34-Button-Accordion-Hard-Case-Case-www_hermesmusic_com_1600x.jpg?v=1715619599,,,,,,,,,0
39657940582534,simple,,Deluxe Plywood Estuche Rígido de Acordeón de 31 Botones,1,0,visible,DESCRIPCIÓN Todos los estuches brindan protección de estuche rígido y están,"DESCRIPCIÓN Todos los estuches brindan protección de estuche rígido y están construidos con un núcleo de madera contrachapada cubierto con un estampado de cocodrilo falso de PVC Tolex ultra duradero que agrega estilo, protección y durabilidad. Los estuches también están acolchados y forrados con felpa, lo que brinda una gran mejora con respecto a los estuches de cartón prensado estándar que se proporcionan con los acordeones italianos de marca popular y de alto precio de la actualidad. ¿Es hora de actualizarse? Disponible en dos tamaños APC-3112 se adapta a todos los acordeones de 31 botones modelo popular. CARACTERÍSTICAS De color negro Tamaño compacto Para Acordeones de 31 Botones Medidas: Length: 15in - 38cm Largo Width: 15in - 38cm Ancho Heig: 5.5in - 13cm Altura",,,taxable,,1,1,,0,0,,,,,1,,,169.95,Hermes Music,,,https://accordionproshop.com/cdn/shop/files/APC-3112-Deluxe-31-Button-Accordion-Hard-Case-case-www_hermesmusic_com_1600x.jpg?v=1716893501,,,,,,,,,0
39601476108422,simple,,Cantabella Correas de Acordeón de Cuero Negras con Etiqueta Logo Pequeño 7 cm de Ancho,1,0,visible,Estas correas Cantabella con etiqueta Cantabella están hechas para acordeon,"Estas correas Cantabella con etiqueta Cantabella están hechas para acordeones diatónicos, para agregar un gran valor a su instrumento. Las correas Cantabella en Negro están hechas para acordeones profesionales. Hecho de cuero acolchado para mayor comodidad y soporte para ayudar a sostener el acordeón con facilidad. Es ideal para todos los acordeones diatónicos como Cantabella, Sonola y Hohner.",,,taxable,,1,1,,0,0,,,,,1,,,79.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Leather-Accordion-Straps-Black-with-Tag-Small-Logo-7-cm-Wide-accessories-www_hermesmusic_com_1600x.jpg?v=1716926072,,,,,,,,,0
31373086457990,simple,,Cantabella Correas de Piel para Acordeón Negro,1,0,visible,Estas correas tamaño estándar de Cantabella son hechas para los acordeones ,"Estas correas tamaño estándar de Cantabella son hechas para los acordeones diatónicos, para darle un valor grande a tu instrumento. Las correas Cantabella en color Negro están fabricadas para los acordeones profesionales. Hecho de piel con relleno para una comodidad y apoyo para ayudar a sostener el acordeón fácilmente. Es ideal para todo los acordeones diatónicos como los Cantabella, Sonola y Hohner.",,,taxable,,1,1,,0,0,,,,,1,,,89.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Leather-Accordion-Straps-Black-80mm-accessories-www_hermesmusic_com_1600x.jpg?v=1717466464,,,,,,,,,0
39601476206726,simple,,Cantabella Correas de Acordeón de Cuero Negras con Etiqueta Pequeñas 7 cm de Ancho,1,0,visible,Estas correas Cantabella con etiqueta Cantabella están hechas para acordeon,"Estas correas Cantabella con etiqueta Cantabella están hechas para acordeones diatónicos, para agregar un gran valor a su instrumento. Las correas Cantabella en Negro están hechas para acordeones profesionales. Hecho de cuero acolchado para mayor comodidad y soporte para ayudar a sostener el acordeón con facilidad. Es ideal para todos los acordeones diatónicos como Cantabella, Sonola y Hohner.",,,taxable,,1,1,,0,0,,,,,1,,,79.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Leather-Accordion-Straps-Black-with-Tag-Small-7-cm-Wide-accessories-www_hermesmusic_com_1600x.jpg?v=1717432540,,,,,,,,,0
22437658984508,simple,,Cantabella Correas de Fuelle,1,0,visible,Par de correas de fuelle de 3 puntos para acordeón. Compatible con cualquie,Par de correas de fuelle de 3 puntos para acordeón. Compatible con cualquier acordeón/modelo. *No incluye tornillos,,,taxable,,1,1,,0,0,,,,,1,,,14.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Accordion-Bellow-Strap-accessories-www_hermesmusic_com_1600x.jpg?v=1713930504,,,,,,,,,0
22437658918972,simple,,Cantabella Correas de Fuelle Gris,1,0,visible,Par de correas de fuelle de 3 puntos para acordeón en color gris metálico. ,Par de correas de fuelle de 3 puntos para acordeón en color gris metálico. Compatible con cualquier acordeón/modelo. *No incluye tornillos,,,taxable,,1,1,,0,0,,,,,1,,,24.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Accordion-Bellow-Strap-Gun-Metal-Grey-accessories-www_hermesmusic_com_1600x.jpg?v=1715200427,,,,,,,,,0
22437662851132,simple,,Cantabella Cubierta para Correas de Acordeón Café Obscuro,1,0,visible,Cubierta para hebillas de elástico para las correas de acordeón marca Canta,"Cubierta para hebillas de elástico para las correas de acordeón marca Cantabella. Se puede usar en cualquier tipo de correa y son extremadamente ajustables dependiendo de la forma de la hebilla, ya que son de elástico. Disponible en los colores Negro, Blanco, y Café Obscuro.",,,taxable,,1,1,,0,0,,,,,1,,,14.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Accordion-Buckle-Cover-Dark-Brown-accessories-www_hermesmusic_com_1600x.jpg?v=1713932394,,,,,,,,,0
22437662752828,simple,,Cantabella Cubierta para Correas de Acordeón Blanco,1,0,visible,Cubierta para hebillas de elástico para las correas de acordeón marca Canta,"Cubierta para hebillas de elástico para las correas de acordeón marca Cantabella. Se puede usar en cualquier tipo de correa y son extremadamente ajustables dependiendo de la forma de la hebilla, ya que son de elástico. Disponible en los colores Negro, Blanco, y Café Obscuro.",,,taxable,,1,1,,0,0,,,,,1,,,14.95,Cantabella,,,https://accordionproshop.com/cdn/shop/files/Cantabella-Accordion-Buckle-Cover-White-accessories-www_hermesmusic_com_1600x.jpg?v=1713933389,,,,,,,,,0
28712214265916,simple,,Audio Technica AT8491S Adaptador para Micrófono de Acordeón,1,0,visible,El soporte para montaje en superficie AT8491S le permite utilizar un micro ,"El soporte para montaje en superficie AT8491S le permite utilizar un micro de condensador cardioide para instrumentos ATM350a y el correspondiente soporte tipo flexo con acordeones y otros instrumentos con superficies de montaje complicadas. El soporte dentado puede fijarse de manera permanente mediante el tornillo de acordeón y la almohadilla de silicona adhesiva incluida, o de forma temporal con las almohadillas de cinta adhesivas incluidas. También se incluye un películas protectora para evita que se dañe el acabado del instrumento. El soporte incluye una toma con tornillo de bloqueo para sujetar con seguridad un soporte tipo flexo AT8490 de 5 pulgadas o AT8490L de 9 pulgadas. Para Audio-Technica Case Style(s): M36",,,taxable,,1,1,,0,0,,,,,1,,,39.00,Audio Technica,,,https://accordionproshop.com/cdn/shop/files/Audio-Technica-AT8491S-Accordion-Surface-Mount-accessories-www_hermesmusic_com_1600x.jpg?v=1715743390,,,,,,,,,0
